timestamp,bidPrice,bidSize,askPrice,askSize
1604481315459,380.76000000,0.33000000,380.77000000,35.29217000
1604481316467,380.76000000,30.33000000,380.77000000,52.00297000
1604481317466,380.67000000,9.41067000,380.68000000,17.34836000
1604481318454,380.64000000,5.86841000,380.66000000,5.00000000
1604481319459,380.63000000,0.46490000,380.68000000,3.17839000
1604481320455,380.64000000,3.37903000,380.65000000,0.11323000
1604481321455,380.73000000,278.60430000,380.74000000,0.56657000
1604481322468,380.81000000,120.50000000,380.82000000,4.00000000
1604481323469,380.84000000,7.40298000,380.85000000,5.00000000
1604481324464,380.82000000,0.42262000,380.83000000,8.13156000
1604481325450,380.82000000,2.11224000,380.83000000,50.29478000
1604481326455,380.82000000,0.46490000,380.83000000,74.69585000
1604481327458,380.82000000,0.00090000,380.83000000,76.97088000
1604481328449,380.85000000,23.21328000,380.86000000,18.28567000
1604481329458,380.85000000,9.41703000,380.87000000,74.28170000
1604481330457,380.80000000,5.00000000,380.81000000,0.32120000
1604481331467,380.80000000,5.00000000,380.83000000,3.18483000
1604481332464,380.80000000,0.10400000,380.84000000,37.27805000
1604481333471,380.77000000,1.99783000,380.78000000,30.89526000
1604481334469,380.73000000,10.09505000,380.74000000,2.45421000
1604481335431,380.68000000,5.00000000,380.69000000,0.38445000
1604481336445,380.68000000,1.33100000,380.69000000,0.38445000
1604481337448,380.68000000,0.00070000,380.69000000,0.33205000
1604481338395,380.67000000,5.00000000,380.69000000,0.33205000
1604481339465,380.68000000,14.59628000,380.69000000,5.00000000
1604481340472,380.79000000,114.49999000,380.80000000,35.00000000
1604481341459,380.81000000,123.43578000,380.82000000,0.78797000
1604481342441,380.85000000,11.62747000,380.86000000,40.71106000
1604481343467,380.80000000,32.41797000,380.81000000,5.00000000
1604481344462,380.83000000,97.97169000,380.84000000,5.23918000
1604481345432,380.82000000,28.41067000,380.85000000,0.33205000
1604481346457,380.81000000,0.27604000,380.82000000,5.00000000
1604481347471,380.78000000,5.00000000,380.79000000,3.41067000
1604481348429,380.76000000,29.29583000,380.81000000,1.05356000
1604481349473,380.77000000,68.00000000,380.78000000,1.05327000
1604481350460,380.77000000,0.22901000,380.79000000,5.00000000
1604481351469,380.81000000,26.42540000,380.82000000,0.31738000
1604481352463,380.81000000,20.00000000,380.82000000,5.00000000
1604481353476,380.86000000,20.00000000,380.87000000,6.05287000
1604481354475,380.86000000,70.84785000,380.87000000,4.77589000
1604481355372,380.86000000,24.84785000,380.87000000,4.77589000
1604481356472,380.85000000,3.41067000,380.86000000,7.48239000
1604481357442,380.82000000,3.41067000,380.84000000,5.00000000
1604481358450,380.88000000,108.38701000,380.89000000,51.63795000
1604481359440,380.88000000,20.00000000,380.89000000,7.52384000
1604481360443,380.87000000,3.41067000,380.88000000,6.38381000
1604481361467,380.82000000,3.41067000,380.84000000,1.38401000
1604481362463,380.87000000,5.05837000,380.88000000,0.58000000
1604481363477,380.87000000,0.05837000,380.88000000,38.69987000
1604481364463,380.79000000,31.00000000,380.80000000,5.00000000
1604481365460,380.80000000,5.00000000,380.81000000,6.06265000
1604481366480,380.76000000,30.00000000,380.77000000,6.33006000
1604481367475,380.75000000,5.00000000,380.76000000,6.32987000
1604481368473,380.72000000,30.00000000,380.73000000,11.32991000
1604481369476,380.70000000,3.13640000,380.71000000,5.00000000
1604481370478,380.69000000,34.36025000,380.71000000,6.33045000
1604481371446,380.69000000,34.34611000,380.70000000,4.94760000
1604481372468,380.71000000,29.35500000,380.72000000,5.79105000
1604481373480,380.76000000,145.50000000,380.77000000,3.60000000
1604481374458,380.74000000,3.16456000,380.77000000,3.45975000
1604481375475,380.80000000,1.79452000,380.81000000,94.02879000
1604481376419,380.80000000,1.79452000,380.81000000,12.54367000
1604481377456,380.80000000,0.00052000,380.81000000,103.94009000
1604481378481,380.75000000,5.00000000,380.76000000,13.46082000
1604481379480,380.70000000,54.65559000,380.71000000,6.35497000
1604481380468,380.72000000,4.88677000,380.73000000,14.75515000
1604481381390,380.72000000,4.88677000,380.73000000,19.70275000
1604481382481,380.72000000,0.15300000,380.74000000,1.17154000
1604481383371,380.70000000,5.00000000,380.71000000,14.48796000
1604481384478,380.68000000,5.96952000,380.69000000,46.94269000
1604481385481,380.61000000,3.33467000,380.65000000,10.00000000
1604481386474,380.62000000,5.00000000,380.63000000,41.51001000
1604481387481,380.62000000,4.91028000,380.63000000,41.45761000
1604481388470,380.60000000,1.67833000,380.61000000,86.03289000
1604481389480,380.60000000,1.67833000,380.61000000,92.58171000
1604481390484,380.50000000,1.22625000,380.51000000,21.14915000
1604481391475,380.50000000,1.22625000,380.51000000,21.04635000
1604481392482,380.50000000,9.60740000,380.51000000,12.36460000
1604481393461,380.47000000,30.02984000,380.48000000,15.82732000
1604481394474,380.50000000,28.37824000,380.51000000,5.00000000
1604481395485,380.56000000,83.89813000,380.57000000,0.19173000
1604481396484,380.63000000,5.00000000,380.64000000,2.28668000
1604481397455,380.63000000,28.63132000,380.64000000,32.23428000
1604481398480,380.63000000,34.77323000,380.64000000,2.23428000
1604481399484,380.70000000,24.79400000,380.71000000,35.00000000
